"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Kuwait","KWT","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","1419599432.16023","1570799371.68025","1453199418.72023","1643599342.56026","1758399296.64028","1718919312.43228","2574572168.33568","3053056856.83799","3890792117.93426","11050618964.288","9674794850.22342","10234380803.5241","10182645882.6239","10936074138.4388","19296875158.3046","22438280484.0601","17414854099.0369","11760578442.6437","12340939422.3215","13044565327.5327","11511107453.6247","8269241039.93531","11752547342.1301","9841270620.61649","12740870177.9229","8281249652.77778","1860913430.58863","8036810156.78255","11437086423.8411","12636363299.6633","14233635340.1598","16465770902.0103","16040929754.1775","11379595479.6624","13836374685.8729","21300594617.15","17901278849.101","17014681784.9786","24938593076.7889","33831014591.1096","51691780821.9178","66566497573.8862","72695222613.9458","98390048655.646","62981044877.2521","76952063278.287","112783943705.862","130069015775.034","123418045128.69","111425428809.384","61608365575.1","52112121322.4464","61787573759.6835","79460231954.3245","72581299096.5413","","","",
"Latin America & Caribbean (excluding high income)","LAC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","90945364014.789","94037330952.8965","101153930056.441","98458953564.5607","89105988414.0592","97891652953.3868","116651900727.917","125290837710.387","142358510851.928","142864553145.225","154968507062.221","167432602164.972","193750954683.541","229107822735.071","254881034809.28","281963721551.879","288091169690.825","300481843260.125","350233086853.459","343448141639.368","350069465808.545","379458041228.579","452360153975.586","533109061594.188","621869876226.893","706295662208.655","811012771409.361","657104067717.168","840532916343.327","1027453636405.22","1043080880646.41","1045777182603.71","1036539051804.79","933113242415.717","922928971029.047","1022874661912.62","1109579774658.21","1106544492044.02","955100277302.714","1405003240798.58","1689394123417",
"Lao PDR","LAO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","48571429.9591837","95555562.2222222","64210525.1855955","66241427.1601272","81630154.1789537","86618700.7195355","98057229.9019249","133175703.908386","192017652.07798","284956368.606172","385700002.368777","409499988.567026","425300014.006211","417400000.079366","466700003.920166","521789232.363857","530820000","492970000","505520000","475490000","589520000","792320002.449756","1318269927.27717","1419583608.93204","1805715121.88536","1755689499.08064","2523508639.15892","3530069487.72365","3860717698.94262","4574379415.61065","5411897516.17051","4898082060.90105","5284448605.98422","","","","","","",
"Lebanon","LBN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","498732254.811361","510722596.67467","587654401.024749","634069545.770351","728607315.948454","755509732.09928","1266386350.80794","1758689127.46595","2289054887.95063","2373803864.0435","2445876363.86788","2447097844.11277","2754228855.72139","3083250414.5937","3361194029.85075","7417557505.80431","7873085353.89718","7837807009.61857","9221256284.57711","11224076778.7728","11751139951.5755","13464256798.01","14518739635.1575","12680893474.6269","12492026092.869","11425578093.5323","11553482873.6318","11112344036.4842","11627344114.0962","11394547409.6186","10681277028.314","5192095745.93275","6020232987.66482","",
"Liberia","LBR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11468084711.929","10823275790.0568","10365708514.1885","8659848557.05797","7734919322.6245","7451961614.32345","7989930961.52969","8223646464.98402","5278303949.76183","7274518463.72355","12077558465.1615","9053583924.72539","9169291338.58268","15054687500","21117445538.4615","30160175033.5007","43171304045.6658","49958307053.4347","64266277244.346","38453429433.6287","49956369622.6352","18374589848.2606","61880159780.1641","45126735147.483","18495883185.5629","10828622382.0698","7276127658.45944","18264983859.2775","30378031208.8115","29665093793.9705","","","",
"St. Lucia","LCA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","25260063995.1764","28505197871.5612","38278845113.9354","58632158278.3724","55030476164.2359","61339608143.7332","70213333443.591","77994146488.2328","102756431258.151","129383828942.848","137525909272.332","130607689334.647","131534901274.205","138203447427.252","137010696854.421","128169155451.799","135953699973.336","161786322889.595","178882386105.24","205385377534.759","207627996792.129","221671933238.438","233581904775.483","268866288728.762","316404500187.661","347346679118.876","380254003747.091","384896889181.07","405558655414.623","476501047273.062","469747638584.901","476273088323.217","520786783999.339","624958577503.758","742152063116.969","867547782681.503","974714990704.46","1118633238483.5","900116374723.421","1165392422725.89","1363639062760.44","1367671834735.61","1364085920478.37","1338215560973.79","1184201242436.13","1175352547954.76","1292835644082.19","1382558752339.46","1376241143703.66","1203780773589.51","1716824473654.94","2039458797846.41",
"Least developed countries: UN classification","LDC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43755991135.8637","42012308831.0255","36502231196.0398","37398718639.0873","37349991585.8085","39552087633.4273","46589742056.5727","46328046239.8665","49457130703.8366","55412367459.6426","70735973035.2769","97766010644.0988","123406462507.512","155869725376.035","203533735753.388","157726950842.317","196215733911.716","237273350613.304","237162764077.857","243113307219.761","249830057774.018","189549454375.325","173154490286.205","206189739136.404","228527800264.327","234714021486.62","207996587227.528","259851817016.885","322201771888.688",
"Low income","LIC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47242674890.3075","42553492477.5592","43340434940.8136","45579917342.6183","45336854957.3548","48941466009.2441","62483384438.1075","64188531911.6677","73001249549.1864","69039306048.0837","98339151417.574","120944753180.983","135693041297.796","162732332974.52","197409294211.569","155165570164.547","196502494472.611","106143889458.556","80654640480.1754","82577344691.8579","91100513327.271","73197649881.0565","65181995942.1335","82552945295.9539","81834061950.338","82098597967.6416","77790197587.6354","96351506255.1045","115024832058.558",
"Liechtenstein","LIE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","422303067.226891","397732379.894958","398590401.831276","319557568.521008","322401283.94958","439915966.386555","391806722.689076","380452674.897119","371463229.310924","361512605.042017","584537815.12605","583136593.591906","570184254.606365","700156250","944812030.075188","1042225392.29672","1043162901.30797","1387936865.83991","950352338.244715","1134232498.39435","1296672716.27344","1345038961.03896","1304565112.92648","1360645983.8504","1740762578.61635","1555117820.32401","1519200571.0207","1683389945.65217","1819710782.77271","1904743411.92788","2424288567.14928","2586802030.45685","3082683093.77139","3494577814.56954","3962059894.77944","4638263414.63415","4860502985.34467","5514301315.4772","5724701318.85182","5555445147.22537","6371581612.77756","5879570277.5291","5773455293.74869","6543193120.59677","7300256942.38561","7892069651.74129","8520287929.93806","9418771913.85285","10113919886.6377","8972038339.48688","","","","","","16937417044.0631","17447586546.7319","19086839119.0888","20265390542.7019","19426213079.8958","13031457073.1807","14993955151.9061","15984998949.3164",
"Lower middle income","LMC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","124814178421.667","134718915725.673","135773363634.633","133179204017.499","128187832963.336","110792633640.655","127483013627.88","133771317839.895","148079358803.39","164578373959.124","168777375721.155","175775171919.787","180306793312.899","201710912237.517","238955156379.987","261416308132.18","272370368968.281","254550322850.417","280397016997.831","317620387291.591","317754767113.443","347788374626.902","410289430255.428","525026439482.625","656751673393.58","786211712827.838","957247668262.766","1147449109073.08","975935453714.516","1222027740692.64","1481901788960.74","1503673041559.04","1523967791578.19","1501889029860.98","1314365293060.62","1348271360380.12","1537725185165.33","1689317313380.39","1680261696898.27","1521980990332.73","1941780462087.74","2272778510501.8",
"Low & middle income","LMY","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","35525570199.278","35481372330.7116","35569842776.1095","39143228544.5285","42728668136.1303","45061591436.1906","47520030593.3896","49260902488.0178","53061003133.6654","57436475782.9458","63242278668.1822","70099422498.0031","83465588295.2842","122717168291.591","199348178301.841","202788280210.822","232461700290.673","260552335560.077","281308055037.172","380937042709.68","465650220986.29","437226538209.118","438699059096.104","447047630785.233","468754618419.527","455978527866.417","419323676960.9","512311828818.379","576293968402.355","624308806325.963","667365796614.487","647761733787.227","939469503600.371","855343479429.879","916333320190.496","1065542710764.72","1146912817371.8","1246005238140.4","1200081182272.34","1271566097370","1526307916371.85","1500514562963.44","1637489921565.45","1937248002210.68","2482054335007.77","3052608697554.1","3698458191535.87","4460258880183.87","5372315412749.72","4334219285542.29","5527528932813.82","6630457394442.81","6911428916395.4","7098886976674.62","7111409085581.64","6302970474572.27","6041454068511.67","6821477702537.95","7564194097086.01","7464831164701.21","6889101070924.84","9168994194328.46","10340496075369.1",
"Lesotho","LSO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","4059998.37600065","4479998.20800072","6019997.59200096","6999997.20000112","7979996.80800128","8539996.58400137","6159997.53600099","7139997.14400114","7419997.03200119","8959996.41600143","8399996.64000134","9787239.39727383","13008553.1236788","17292087.8610984","20604082.2573833","21636006.642254","26450006.6125017","23000005.7500014","46000011.5000029","64131264.8229324","90648328.141812","83760683.7606838","","","","","","","","","","","","","","","","","","","","","","","","","","895714317.143257","935018108.093681","779282540.253496","941418358.425094","1230967657.95672","1035578774.96347","905412759.607014","931258117.828484","1012112198.1144","967977351.678437","1095170222.07101","1273857561.24071","1104727469.64081","906844369.727273","1091541740.06633","1081134706.47433",
"Late-demographic dividend","LTE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","108028913514.687","122751626036.997","143038860442.857","200060616517.457","251732237913.025","244212643766.154","230202675537.208","234628899939.395","256724520651.851","259266223533.452","267519156884.716","330093848301.234","390012778471.548","427103637908.067","439692253086.069","426106832898.936","737408293497.919","620586965894.625","648593705005.44","770786906890.356","811944774846.862","873853184898.069","858323160710.9","907056453484.604","1082745621238.76","1114282262783.96","1231205987041.28","1517735667944.58","1953171416723.36","2404610211513.43","2941311774939.71","3576789816960.17","4334453084550.94","3497104320335.04","4372626241097.48","5368869866070.36","5644870486933.26","5919063032264.08","6033087290111.6","5456136377686.24","5220562847513.86","5854610602840.91","6517937988718.94","6481155770645.75","6225212665375.94","7975123052468.89","8766062119796.39",
"Lithuania","LTU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2923572225.03801","3516750971.0833","4550757876.56452","4397764350.45317","3556785498.48943","4447864479.93094","5396323694.43246","6759675965.06058","8681096446.70051","11035742672.6279","14387565617.6141","17215943029.2383","20500472085.3859","27541583491.8777","19363046983.5974","23740962644.3557","31728784749.2403","33580700075.8524","36599310828.8094","35075482147.8274","28498382257.0195","29094549835.8911","35148120644.6942","40423966584.6823","42336365374.9803","41640278272.576","53483244791.4333","61639412246.5956",
"Luxembourg","LUX","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","1308913271.48044","1352359884.44078","1592229859.77454","2355188366.79776","3300803645.40182","2917697707.57925","3047749216.30094","3324898142.93754","3993266299.47483","5067336268.57457","5383032142.36446","4423440895.26293","4137952498.67561","4124129388.56016","4532564925.99832","5014838643.92962","6703202998.01336","8110552133.98163","9327494240.2633","10219753276.0033","12742102848.8653","13779657412.8766","15301225846.926","15744739972.0149","18080553412.1051","21787067597.1538","22562990228.013","22737276725.3045","25731039119.8044","28455196289.3703","31345279139.575","31268767982.6717","32249319537.982","39412388094.1019","50400230064.1129","57949162558.3564","71977613139.6387","87480215780.934","95030426100.714","80570783795.9734","91465696292.8502","104568486412.666","102344215078.842","115007710906.273","125763218895.967","115238593327.577","118895618024.066","126658587133.284","140226660132.432","144262145087.192","149698347665.87","182484723315.144","172491346657.51",
"Latvia","LVA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2000868511.12379","2414915773.35375","2591640454.87539","2811791969.49839","2638963487.86933","2927653534.18308","3177773673.60645","3492098681.21874","4243382117.82069","5617268114.99935","7306359676.41568","8573078755.95686","11881888934.4823","14075493348.9256","11149110369.7526","12758664202.194","16424154742.3511","17308645446.327","18242231298.7032","19194571239.496","16432932180.8121","16739813107.2164","18774805222.9047","21159713457.9129","20542525176.0784","20892922156.7425","25476804639.081","29465401330.7686",
"Macao SAR, China","MAC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","1263124147.40325","1274087249.11969","1491160932.62895","1442083741.6216","1661267630.06545","2159227786.73346","2430418058.7698","2822918879.94884","3189755082.66309","3450292032.35781","4034197228.36777","4314877220.72657","4642548512.40842","5213135238.29414","5311809600.32135","5372969416.04144","5041631119.19423","4988707245.50636","6046798489.88898","6258293396.40256","6875142918.35134","7657792603.41386","10086671052.0132","10261432156.6483","11682917519.9521","14545933761.365","16757376145.7137","16948547540.2112","24689782843.9294","33286115800.4382","39204422002.6774","46720876977.8909","47019523535.9289","35365862822.1056","34542937992.7415","40576247124.8135","45626098558.9731","45556578489.233","15578174258.7553","28163025268.0272","20984584894.6698",
"St. Martin (French part)","MAF","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","480190673.235201","440668808.751722","428812249.406678","476238486.786853","545401670.589212","535521263.751139","545401729.872008","545401729.872008","604684526.597227","671081258.929471","697778278.388061","738600055.96085","942466527.560424","1300658084.24365","2115101331.48976","2019155150.89869","1717031972.39751","1866967361.6018","2167005746.31402","2706652297.66405","4201411556.94467","4032797040.23126","3822370232.08615","3697958874.88165","3800181963.9577","3824760011.92487","4258765117.07142","4893088773.18172","6425436405.93975","5935176840.23765","7411991822.22723","7205742182.60964","7474470438.0417","6983435380.1484","7454972834.94513","8849422505.8548","9424749950.55001","9365776466.88359","9784229421.13294","10472253113.6215","10408859646.151","11131243438.1214","12213885545.7762","14319608062.4725","16759410598.7844","19275921048.2382","22483592810.1639","27325793519.3796","33064161825.4718","26014198657.0851","30046721232.9862","35175698017.5837","34323797625.1804","35014914037.2784","35897680523.6335","33119569273.8522","34291493550.4303","38651885813.4308","43077520359.3568","43952860516.0238","37369771251.448","47060549921.4328","58661445221.0782",
"Monaco","MCO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1053997132.34498","937881521.73913","1026805411.25541","764754748.603352","612534634.461527","639062444.70539","741151801.535735","871854564.208355","1056084948.28798","1330145599.96107","1528943361.40957","1542451567.87823","2006075562.9453","2471503488.63034","2005634869.02064","1941110604.74834","2738068649.00211","2711403114.26299","3047744931.25949","2963575988.31826","2480524144.34524","2623552093.37349","3096818961.60087","3454485922.61905","3660515436.69986","3219072292.14781","4196502550.90498","5983308253.96825",
"Madagascar","MDG","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","67511336.7064609","102110849.371893","101689130.778236","97047803.7536509","106752579.470373","110127942.540702","155698196.90261","167512782.911287","183124855.683342","191304704.913512","213036048.460712","173264898.94468","191350736.637332","235525937.236688","297715413.656829","362080610.153179","330849218.675144","387925899.167103","457890722.563205","504827947.389357","554791922.90848","423096592.791609","404922691.032934","381908958.983693","419879579.843837","376255635.306633","428072463.842879","454292492.357898","433265600.062487","487655924.227199","505973443.86754","519857359.046727","538527290.669117","561129087.814315","705142895.935945","805498306.661693","839642514.372475","688168058.378783","722467461.02259","784850753.48815","885096717.085864","1091486917.48139","1167504458.33349","872660373.50032","985460548.244924","1424938434.18144","1757983978.07996","2369521280.55928","2971635295.00506","1959518983.96164","2183656264.169","2624531677.69278","2521980906.92008","2891230458.35248","3541731788.27034","3214678738.49738","3447066213.68097","4071827552.94261","4339367350.69394","4009166482.22619","2628831060.657","3314741894.21611","4646334195.63362",
"Maldives","MDV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","223209863918.712","244490462562.688","274481196143.166","294848380588.003","249759736454.549","313505176021.226","413584905243.478","374874253289.811","394341643551.72","461210225721.111","605696085740.132","802229409288.891","962443210853.266","1123889035330.13","1452187399709.5","1060361767082.43","1311198865666.01","1609559001663.48","1769011406286.67","1737347679400.78","1636414801555.82","1224788863409.95","1159927630645.27","1323899053287.2","1522946303796.38","1450705838745.71","1119914200048.38","","",
"Mexico","MEX","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1109120000","1191208000","1302504000","1411096000","1532720000","1667320000","1816952000","1824072000","2066336000","2451096000","2754440000","2995040000","3643200000","4650160000","6054240000","6067120000","7545416828.73071","8452576086.47499","10748302367.4617","15052992764.7446","20850899742.9306","26014603304.0995","26632371192.5109","28289706396.656","30521772290.6786","28439428976.2995","22446879806.7257","27349325162.1882","36496678771.9881","42359282023.4063","48866118134.8639","51459461044.3177","55406062493.8205","61477360984.9991","70611769310.5158","86926529245.2206","106842978990.053","121731183209.867","129452220228.41","147818774071.958","179810168051.425","171481946818.046","177144829751.745","181095388468.59","205711767188.403","233862215738.603","270928816792.948","295222517228.833","313852456086.709","250136106515.904","320766037580.856","374148226662.347","395854929792.859","408263658323.619","429314956761.169","414495031033.993","409476294705.042","446688309687.408","490508969545.438","502467565593.676","439853110556.611","533930800425.879","625095923308.334",
"Marshall Islands","MHL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26833600","25830300","28410700","27743200","25284800","33100500","31151900","36065300","39620500","40254138.9465332","45176429.7485352","36024684.9060059","39278583.5266113","43068199.1577148","42118492.1264648","58154350.2807617","88343132.019043","99021270.7519531","95356872.5585938","92294914.2456055","81272850.0366211","73643501.2817383","83584335.3271484","87396614.074707","86317451.4770508","85811126.7089844","120634040.83252","119741714.477539",
"Middle income","MIC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","34230093572.4058","34065334085.8755","33918946061.8953","37315956865.5706","40773239427.9977","42936049617.3344","45159262838.2476","46904900812.4385","50528270229.5012","54644471207.5782","60077727312.6855","66851668084.6107","79896970176.779","118800604708.508","194235166467.278","197226852842.003","226434539619.152","254211895006.742","274025855004.906","371610598590.721","455308324390.949","427205268619.694","429770130470.021","438352232297.299","459664318577.17","447471042885.413","409629866979.228","498215114229.656","565923685298.412","608943870130.085","649843345878.775","629073473409.76","918399697150.174","831761854887.36","880279909612.881","1032077038472.18","1112570526398.59","1209721944001.9","1164158858170.44","1232889722246.28","1477343939618.65","1450502479836.21","1580906363730.43","1882008550428.44","2404603969771.76","2957354539199.29","3590363491403.97","4330512982153.29","5215094188073.15","4210343085150.43","5370550067066.73","6536142456583.32","6836293532845.48","7021918424345.67","7027735841542.01","6234726592127.56","5979934744054.05","6745006673750.38","7486994353129.02","7387596746874.64","6816227701650.23","9077845355605.76","10232883195463.2",
"North Macedonia","MKD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1154602473.49823","1075454081.63265","1258971518.36574","1192218793.10345","1292553994.46684","1477254566.69672","988975383.978545","919196976.211665","876165677.651132","890249728.005223","1243037832.66618","1083173213.6626","1056864332.98805","1367965963.41779","1744851586.82567","2178469494.66013","2592959390.17946","3677770467.96324","4283351433.6105","3084290851.08301","3743089872.19039","4945510286.09573","4421839518.48236","4694501443.70096","5415580045.20133","4905245729.99208","5407081873.02654","6235363472.12165","7657419790.02174","7867370857.84171","7142622948.57869","9161077936.99014","10158049772.8477",
"Mali","MLI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","31300692.4388231","35142330.5134132","38082699.0326618","44862008.9286469","53022179.5379943","48804174.5518637","57427641.0713031","68548731.6764459","80256489.4600372","103368693.182112","133914203.904045","141808858.852591","191329840.418119","260555262.907478","204680022.816497","190127240.214142","206683337.163116","235050768.169309","236903570.437432","268401430.430132","325338119.759286","316261753.440265","344950273.535047","419815580.41211","441616266.831664","442408867.813779","446796326.148732","404768737.762982","529405656.184519","524706724.587351","642627518.238185","620691653.652538","696780779.698716","665700074.219245","912604238.364252","1097691767.09096","1214785254.7978","1291412639.85299","1436233264.63956","1963284247.39885","1969959416.8583","2473786768.1048","2221698090.81085","2441103490.40386","2953292430.39533","3465895667.71767","3302798626.9534","3240081519.39739","3150871348.28648","3288114305.16061","3413353930.70002","4186182064.01453","4441938779.19137","5354300846.66496","5380996372.83366","5471654475.22714",
"Malta","MLT","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","110771069.441583","120412316.777391","137305918.091809","200096030.729834","280721795.300145","349757335.713489","398139351.711603","481215004.574565","583776094.463629","794924550.898204","1011865523.24136","901957038.188277","760449062.5","697201131.73831","687744389.607971","721004117.862372","923257046.100066","1218522365.80517","1421810951.08343","1528217541.26632","1931606510.87397","2127761088.97742","2470701036.47866","2297713307.13083","2577626150.17608","4384484435.79767","4091353025.25012","4100767434.10077","4331196817.32788","4640766250.5381","4893557071.64592","4441806871.86178","5069588791.31551","5858257346.51633","6288802702.62314","6645853407.87044","8364566054.17003","10243091859.633","13498804345.1819","12785572756.2467","13639282423.3083","15478481458.988","15434046809.4057","16456699273.5491","17416976749.5031","17149447462.3209","18412285257.9252","21318655585.5993","24755306920.6489","26218369224.7413","26504877518.9391","30104697116.6569","29959867378.7449",
"Myanmar","MMR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","5294484902.77584","5668274722.05249","6101200851.40871","6381446722.85437","7410990789.49167","8326112081.82898","10428909985.743","12310647811.9496","21738542690.8379","49777556298.9363","49449192382.4436","59192328003.2968","62036492372.6239","58070770658.7494","87248308184.1381","96650144295.6499","71585315096.6395","79499082492.9658","78486378773.7009","75745394916.4426","73256160520.578","50243062336.5625","67985021249.6094","64361751884.6446","75837869145.7644","92400710198.0368","75520393576.6768","80072508153.8973","79696247988.6448","94671981967.9565","97369449338.9154","106749679230.538","119632331104.866","108694899649.658","138293761705.942","171508908443.093","158474106504.095","170405769435.684","183490576914.021","242363662596.555","314923658292.883","370573132822.714","441604588305.72","554839460491.286","417438929436.75","505714316250.272","496831431060.003","527094113794.167","480629160197.142","422224402477.353","315012670877.392","304072848073.027","362946711240.261","419580777478.52","379891267346.356","270983264428.294","380145470087.589","528254269060.98",
"Montenegro","MNE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","362367403.863472","445661830.557048","454214751.156861","522751328.734592","871215545.070772","982979728.889442","1104045916.44712","1582816862.85245","1796439138.71393","1427934148.37455","1534743719.08594","1924512885.32796","1785124200.54013","1846255702.60776","1844142904.20975","1707774138.57379","1777062964.00017","1993886168.86917","2361101499.45735","2430004477.77902","1240041026.80988","2510704691.51633","3210395029.63458",
"Mongolia","MNG","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","551441066.666667","670229033.333333","725268666.666667","612402625","584447425","874014900","930447966.666667","911636900","804344500","467975940","1286298568.42105","381224551.643192","455909517.043537","413198588.873813","588727618.644257","478057767.554153","621954882.466867","537971712.592135","530379659.016624","613886974.292311","638035524.358942","708425456.996203","835170861.897535","1210933087.5405","1483028710.17191","2029426156.82969","2524671714.58344","3037494934.85899","2304668257.15766","3355977050.12574","5470718595.11062","5356224605.54811","4893217361.06212","6388231489.26537","5134139179.48847","5688198400.40209","6792836359.89678","7665010102.42513","8412612745.88232","7676311652.04846","8950037976.40907","11155726115.6899",
"Northern Mariana Islands","MNP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1169000000","1118000000","1218000000","1017000000","829000000","627000000","488000000","312000000","335000000","317000000","379000000","402000000","437000000","482000000","882000000","1081000000","660000000","500000000","128000000","","",
"Mozambique","MOZ","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritania","MRT","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","18098361.7278217","18926389.7363799","33594342.2562447","77479912.1367651","85405336.2949213","90846087.9227854","93211739.5129949","93804931.5787693","90845289.4762326","100097730.358522","106987200.761804","149725281.84416","183111490.445777","234683631.535561","214328859.056822","233122598.270855","207623938.830914","212820785.486055","250406342.3871","305883193.826382","394924879.290821","352134015.940375","422438627.212052","388242381.596697","479510830.524745","528194860.114286","523245223.085037","563821409.53003","573030753.886166","545201152.402337","587632451.828238","484196054.661354","468506039.816125","674865005.057657","867783179.455265","834998050.963816","691882212.922166","497095341.084318","448206605.787093","454082403.756887","445892164.810456","440241261.500872","392277306.771091","549736448.161367","785480557.228916","1660493771.4073","1761222664.72591","2166026280.9928","1755986391.21565","2574612468.25187","3394680268.62567","3247124765.69348","3290007704.82617","2464897183.91279","1862093480.46905","2170784113.99718","2346432964.67156","2734291920.6783","3347184840.42049","3420455747.23413","3675736238.79967","4807056423.78194",
"Mauritius","MUS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","357403437.089587","401979141.883502","438890038.169642","516795210.227853","579103448.957952","510935885.491278","508528358.112862","508533939.28004","506437054.815996","576008404.865979","885094544.493767","1214376182.66566","1381558262.28026","1400873862.5318","1723622086.28714","1779993084.72591","1912137908.84244","1900665938.53986","2018277243.44386","2369967141.40206","2811723401.74571","2573649427.67002","2738797089.94213","2771402053.09276","2849019400.63143","3136674473.47955","2982651358.38729","3257695157.69328","3508043724.68523","3829946691.83689","4107913610.75401","4553284994.89169","5102127246.49822","4352373919.73667","5125648055.50863","6040733715.48407","6276844450.96987","6462548008.46269","6867142254.44071","6183497020.54101","6193059608.01233","6603761656.13655","6792605733.41506","6448303392.07697","4489066530.29348","5076285435.37025","7337266990.77469",
"Malawi","MWI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
